atoll,isl_type,island,2014Male,2014Female,2015Male,2015Female,2016Male,2016Female,2017Male,2017Female,2018Male,2018Female,2019Male,2019Female,2020Male,2020Female,2021Male,2021Female,2022Male,2022Female,2023Male,2023Female,2024Male,2024Female,2025Male,2025Female,2026Male,2026Female,2027Male,2027Female,2028Male,2028Female,2029Male,2029Female,2030Male,2030Female,2031Male,2031Female,2032Male,2032Female,2033Male,2033Female,2034Male,2034Female,2035Male,2035Female,2036Male,2036Female,2037Male,2037Female,2038Male,2038Female,2039Male,2039Female,2040Male,2040Female,2041Male,2041Female,2042Male,2042Female,2043Male,2043Female,2044Male,2044Female,2045Male,2045Female,2046Male,2046Female,2047Male,2047Female,2048Male,2048Female,2049Male,2049Female,2050Male,2050Female,2051Male,2051Female,2052Male,2052Female,2053Male,2053Female,2054Male,2054Female
GA,admin,Dhaandhoo,524.8398128,484.1601872,524.5976722,484.1601872,523.75018,482.5862731,522.4184065,481.2544996,520.1180706,479.3173746,517.6966643,476.5327574,515.1541877,473.3849292,511.7642189,469.8738901,507.8899688,465.8785697,503.8946484,461.1568275,499.0518359,456.6772258,494.087953,451.2290617,488.7608591,445.5387569,483.1916247,439.4852412,477.138109,433.5527958,471.3267339,426.5307175,464.4257259,419.7507799,457.7668587,412.7287017,450.5026398,405.1012719,443.3594912,397.3527718,435.7320614,389.362131,427.0149988,380.4029278,418.5400768,371.5647948,409.4598032,362.2423806,400.137389,352.3146148,390.0885529,342.0236381,379.4343653,331.0062395,368.538037,319.8677706,357.399568,308.1239501,345.5346772,295.8958483,333.0644348,283.062395,320.5941925,269.8657307,307.2764579,256.3058555,293.474442,242.2616991,279.3092153,227.8543317,264.5386369,213.6891049,249.6469882,199.5238781,234.5131989,184.1479482,218.6529878,168.8930886,202.6717063,155.4542837,186.4482841,143.1051116
GA,admin,Dhevvadhoo,262.1598272,241.8401728,262.0388769,241.8401728,261.6155508,241.0539957,260.950324,240.3887689,259.8012959,239.4211663,258.5917927,238.0302376,257.3218143,236.4578834,255.6285097,234.7041037,253.6933045,232.7084233,251.6976242,230.349892,249.2786177,228.112311,246.7991361,225.3909287,244.1382289,222.5485961,241.3563715,219.524838,238.3326134,216.5615551,235.4298056,213.0539957,231.9827214,209.6673866,228.6565875,206.1598272,225.0280778,202.349892,221.4600432,198.4794816,217.650108,194.488121,213.2958963,190.012959,209.062635,185.5982721,204.5269978,180.9416847,199.8704104,175.9827214,194.8509719,170.8423326,189.5291577,165.3390929,184.0863931,159.775378,178.5226782,153.9092873,172.5961123,147.8012959,166.3671706,141.3909287,160.1382289,134.7991361,153.4859611,128.0259179,146.5917927,121.0107991,139.5161987,113.8142549,132.1382289,106.7386609,124.699784,99.66306695,117.1403888,91.98272138,109.2181425,84.36285097,101.2354212,77.65010799,93.13174946,71.48164147
GA,admin,Kodey,134.2008639,123.7991361,134.1389489,123.7991361,133.9222462,123.3966883,133.5817135,123.0561555,132.9935205,122.5608351,132.3743701,121.8488121,131.7242621,121.0439165,130.8574514,120.1461483,129.8668107,119.12455,128.8452124,117.9172066,127.6069114,116.7717783,126.337653,115.3786897,124.975522,113.9236861,123.5514759,112.3758099,122.0035997,110.8588913,120.5176386,109.0633549,118.7530598,107.3297336,117.050396,105.5341973,115.1929446,103.5838733,113.3664507,101.6025918,111.4161267,99.55939525,109.187185,97.26853852,107.0201584,95.00863931,104.6983441,92.62491001,102.3146148,90.08639309,99.74514039,87.4550036,97.02087833,84.63786897,94.23470122,81.78977682,91.38660907,78.78689705,88.35277178,75.66018719,85.16414687,72.3786897,81.97552196,69.00431965,78.57019438,65.53707703,75.04103672,61.94600432,71.41900648,58.26205904,67.64218862,54.6400288,63.83441325,51.01799856,59.96472282,47.08639309,55.90928726,43.18574514,51.82289417,39.74946004,47.67458603,36.59179266
GA,admin,Gemanafushi,596.6216703,550.3783297,596.3464123,550.3783297,595.3830094,548.5891529,593.8690905,547.075234,591.2541397,544.8731701,588.5015599,541.7077034,585.6113511,538.1293497,581.7577394,534.138109,577.3536117,529.5963523,572.8118551,524.2288217,567.3066955,519.1365491,561.6639069,512.9432445,555.6082313,506.474682,549.2772978,499.5932325,542.3958483,492.849412,535.7896568,484.8669306,527.9448044,477.1597072,520.37521,469.1772258,512.1174706,460.5065995,503.9973602,451.6983441,495.3267339,442.6148308,485.4174466,432.4302856,475.7834173,422.3833693,465.4612431,411.7859371,454.8638109,400.50036,443.4406048,388.8018958,431.3292537,376.2776578,418.9426446,363.6157907,406.2807775,350.2657787,392.7931365,336.3652508,378.6173506,321.7765779,364.4415647,306.775018,349.3023758,291.3605712,333.612671,275.3956084,317.5100792,259.0177586,300.7193425,242.9151668,283.7909767,226.812575,266.587353,209.3336933,248.5579554,191.9924406,230.3909287,176.7156228,211.9486441,162.6774658
GA,admin,Kanduhulhudhoo,261.6396688,241.3603312,261.5189585,241.3603312,261.0964723,240.5757139,260.4325654,239.9118071,259.2858171,238.9461243,258.0787137,237.5579554,256.8112551,235.9887209,255.1213103,234.2384209,253.1899448,232.2467003,251.1982241,229.8928486,248.7840173,227.6597072,246.3094552,224.9437245,243.6538277,222.1070314,240.8774898,219.0892729,237.8597312,216.1318695,234.962683,212.6312695,231.5224382,209.2513799,228.2029038,205.7507799,224.5815935,201.9484041,221.0206383,198.0856731,217.2182625,194.1022318,212.8726902,189.6359491,208.6478282,185.2300216,204.1211903,180.5826734,199.4738421,175.6335493,194.4643629,170.5033597,189.1531078,165.0110391,183.7211423,159.4583633,178.1684665,153.6039117,172.2536597,147.5080394,166.037077,141.1103912,159.8204944,134.5316775,153.1814255,127.7718982,146.3009359,120.7706983,139.2393808,113.5884329,131.8760499,106.5268778,124.4523638,99.46532277,116.9079674,91.80021598,109.0014399,84.19546436,101.0345572,77.49604032,92.94696424,71.33981281
GA,nadmin,Non-administrative islands,431,7,442.3529488,7.184386639,454.004945,7.373630198,465.9638659,7.567858611,478.2377961,7.767203184,490.8350332,7.971798683,503.7640935,8.181783422,517.0337176,8.397299357,530.6528761,8.618492187,544.6307761,8.845511445,558.9768674,9.078510607,573.7008482,9.317647187,588.8126727,9.563082851,604.322557,9.814983524,620.2409863,10.0735195,636.5787222,10.33886556,653.3468095,10.61120108,670.5565841,10.89071018,688.2196806,11.17758182,706.3480397,11.47200993,724.953917,11.77419355,744.0498908,12.08433697,763.6488706,12.40264987,783.7641062,12.72934743,804.4091961,13.06465052,825.5980973,13.4087858,847.3451342,13.76198594,869.6650088,14.1244897,892.57281,14.49654216,916.0840243,14.87839483,940.2145464,15.27030586,964.9806894,15.6725402,990.399196,16.08536977,1016.48725,16.50907367,1043.262488,16.94393833,1070.743012,17.39025773,1098.947398,17.84833362,1127.894715,18.31847565,1157.604532,18.80100168,1188.096933,19.29623789,1219.392533,19.8045191
GDh,admin,Madaveli,578.7749202,566.2250798,579.0713731,565.9286269,578.3796496,565.0392681,576.897385,563.161733,575.0198498,560.9877449,572.7470441,558.0232157,569.3872443,554.4657806,565.5333563,550.1178044,561.2841978,545.2757401,556.4421334,539.6431345,551.0071632,533.8128938,545.2757401,527.0932942,539.0502287,520.1760594,532.2318115,512.5671011,525.0181238,504.3652369,517.5079831,496.0645551,509.3061189,487.0721498,500.8078018,477.8821093,491.9142142,467.7038923,482.625356,457.32804,472.8424096,446.2604643,462.6641926,434.797618,452.1895227,422.9395012,441.0231294,410.9825667,429.9555536,398.4327263,418.2950721,385.1911625,405.942867,371.7519634,393.3930267,357.8186761,380.2502805,343.5889359,366.7122637,328.6674722,352.6801588,313.2519203,337.9563304,297.2434625,323.2325019,280.5432813,308.2122206,263.8431,292.7966687,246.8464659,276.491758,229.3557435,260.285665,211.4697506,243.6843014,193.2873047,226.193579,174.2155001,208.3075861,154.8472426,190.1251402,137.2577026
GDh,admin,Hoadedhdhoo,404.3842237,395.6157763,404.5913524,395.4086476,404.1080521,394.7872616,403.0724087,393.4754466,401.7605938,391.956503,400.1726072,389.8852162,397.8251489,387.399672,395.1324761,384.3617848,392.1636317,380.978683,388.7805299,377.0432381,384.9831708,372.9697074,380.978683,368.2747907,376.6289808,363.4417882,371.8650211,358.1254855,366.82489,352.3949253,361.5776301,346.5953223,355.84707,340.3124191,349.9093812,333.8914301,343.6955208,326.7800121,337.2054889,319.5305083,330.3702425,311.7977043,323.2588245,303.7887287,315.9402779,295.5035816,308.138431,287.1493916,300.405627,278.3809442,292.2585656,269.1291965,283.628204,259.7393631,274.8597566,250.0043152,265.6770519,240.0621386,256.2181755,229.6366618,246.4140848,218.8659705,236.1266937,207.6810218,225.8393027,196.0127729,215.3447829,184.344524,204.5740917,172.4691465,193.1820143,160.2485544,181.8589799,147.7517908,170.2597739,135.0478985,158.0391818,121.7226202,145.5424182,108.1902132,132.8385259,95.90057823
GDh,admin,Nadallaa,373.0444464,364.9555536,373.2355226,364.7644774,372.7896781,364.1912488,371.8342971,362.9810995,370.6241478,361.579874,369.1592302,359.6691119,366.9936998,357.3761975,364.5097092,354.5737464,361.7709502,351.4528351,358.6500388,347.8223872,355.1469751,344.0645551,351.4528351,339.7334944,347.4402347,335.2750496,343.045482,330.3707603,338.395961,325.0843186,333.5553638,319.7341849,328.2689221,313.9382066,322.7914042,308.0148442,317.059118,301.4545611,311.0720635,294.7668939,304.7665487,287.6333822,298.2062656,280.2451023,291.4549064,272.602054,284.2577026,264.8953137,277.1241909,256.806421,269.6085268,248.2716838,261.6470182,239.6095624,253.5581255,230.6289808,245.0870803,221.4573229,236.3612669,211.8398205,227.3169932,201.9038578,217.8268749,191.5857426,208.3367567,180.821783,198.6555623,170.0578234,188.7195996,159.1027876,178.2104082,147.8292914,167.7649089,136.301027,157.0646414,124.5816864,145.7911452,112.2891171,134.2628808,99.80547165,122.5435402,88.46828342
GDh,admin,Gadhdhoo,701.1011478,685.8988522,701.4602572,685.5397428,700.6223354,684.4624148,698.8267886,682.1880556,696.5524294,679.554587,693.7992578,675.9634936,689.7293519,671.6541814,685.0609304,666.3872443,679.9136964,660.5217917,674.0482437,653.6987141,667.4645724,646.6362303,660.5217917,638.4964184,652.9804954,630.1172003,644.7209804,620.9000604,635.982653,610.9647018,626.8852162,600.9096401,616.9498576,590.0166566,606.6553897,578.8842669,595.8821093,566.5548459,584.6300164,553.9860188,572.779408,540.5792699,560.4499871,526.6937085,547.7614568,512.3293346,534.2350047,497.8452576,520.8282558,482.6429619,506.7032882,466.6027445,491.7403987,450.3231207,476.538103,433.4449814,460.6175887,416.2077328,444.2182618,398.1325624,427.2204194,379.4588763,409.3846552,360.0669716,391.548891,339.8371451,373.3540174,319.6073185,354.6803314,299.0183827,334.9293173,277.8309312,315.2980064,256.1646673,295.187883,234.139294,274.0004315,211.0365927,252.3341676,187.5747821,230.3087943,166.2676275
GDh,admin,Rathafandhoo,259.8168637,254.1831363,259.9499439,254.0500561,259.6394235,253.6508156,258.9740226,252.8079745,258.1311815,251.8320532,257.1109001,250.5012514,255.6026582,248.9042893,253.8726159,246.9524467,251.9651333,244.7788038,249.7914905,242.2502805,247.3516872,239.633037,244.7788038,236.616553,241.9841201,233.5113489,238.9232761,230.0956244,235.6849918,226.4137395,232.3136273,222.6874946,228.6317425,218.6507293,224.8167774,214.5252438,220.8243721,209.9561578,216.6545266,205.2983516,212.2628808,200.330025,207.6937948,195.1842582,202.9916285,189.8610512,197.9789419,184.4934841,193.0106153,178.8597566,187.7761284,172.9155088,182.2311211,166.8825408,176.5973936,160.6277725,170.6975058,154.2399241,164.6201778,147.5415552,158.3210495,140.621386,151.7114007,133.4350565,145.101752,125.9382066,138.359023,118.4413567,131.4388539,110.8114266,124.1194442,102.9596962,116.8443946,94.93052559,109.3919047,86.76827479,101.5401743,78.20678346,93.51100371,69.51221196,85.34875291,61.61612152
GDh,admin,Vaadhoo,334.1224648,326.8775352,334.2936049,326.7063951,333.8942781,326.1929749,333.0385777,325.1090878,331.9546906,323.8540606,330.6426167,322.1426599,328.7030293,320.088979,326.4782083,317.5789247,324.0252007,314.7836368,321.2299128,311.5319755,318.0923449,308.1662208,314.7836368,304.2870458,311.1896953,300.2937775,307.2534737,295.9011824,303.0890653,291.1663071,298.7535169,286.3743851,294.0186416,281.1831363,289.1126262,275.8777941,283.9784241,270.001985,278.6160352,264.0120825,272.9684129,257.6228532,267.0926038,251.0054371,261.0456546,244.1598343,254.5993786,237.2571848,248.2101493,230.0122551,241.4786399,222.3679986,234.3478036,214.6096487,227.1028739,206.5660654,219.5156641,198.351342,211.7002675,189.7372918,203.5996375,180.8380081,195.0996807,171.5964443,186.5997238,161.9555536,177.9286269,152.314663,169.0293432,142.5026323,159.6166393,132.4053681,150.2609821,122.0799171,140.6771382,111.5833261,130.579874,100.5733149,120.2544231,89.39216363,109.7578321,79.23785277
GDh,admin,Fiyoari,348.2759127,340.7240873,348.4543022,340.5456978,348.0380599,340.010529,347.146112,338.8807284,346.0163114,337.5725382,344.648658,335.7886424,342.6269095,333.6479675,340.307845,331.0315871,337.7509278,328.1178907,334.8372314,324.7284888,331.5667558,321.2201605,328.1178907,317.1766635,324.3717097,313.0142401,320.2687495,308.4355744,315.9279365,303.5001295,311.4087339,298.5052214,306.473289,293.0940709,301.3594546,287.5639941,296.0077673,281.4392854,290.4182273,275.1956503,284.5313714,268.5357728,278.4066626,261.6380426,272.1035643,254.5024597,265.3842237,247.3074135,258.7243463,239.7555882,251.7076897,231.7875205,244.2747907,223.7005265,236.7229654,215.3162164,228.8143609,206.7535169,220.6679037,197.774575,212.2241305,188.4983171,203.364115,178.8652801,194.5040994,168.8160007,185.4656943,158.7667213,176.1894364,148.5390524,166.3780098,138.0140675,156.6260464,127.2512298,146.6362303,116.3100026,136.1112454,104.8336066,125.3484077,93.17882109,114.4071805,82.594373
GDh,admin,Faresmaathodaa,517.6118063,506.3881937,517.876931,506.123069,517.2583067,505.3276948,515.9326832,503.6485717,514.25356,501.7043238,512.2209373,499.0530767,509.2161906,495.8715802,505.7695693,491.9830845,501.9694485,487.6527142,497.6390783,482.6153448,492.7784586,477.4012255,487.6527142,471.3917321,482.0850954,465.2054889,475.9872271,458.4006214,469.5358592,451.0655044,462.8193665,443.6420126,455.4842496,435.5998964,447.8840079,427.3810305,439.9302667,418.2784155,431.6230258,408.9990507,422.8739104,399.1010615,413.7712954,388.8495728,404.4035557,378.2445844,394.4171917,367.5512212,384.5192026,356.3276085,374.090964,344.4853715,363.0441011,332.4663847,351.8204885,320.0055234,340.0666264,307.2795374,327.9592647,293.9349271,315.4100285,280.1484422,302.2421679,265.8317079,289.0743074,250.8963494,275.6413222,235.9609908,261.8548373,220.7605075,247.2729783,205.1181497,232.7794943,189.1222922,217.9325106,172.8613101,202.2901528,155.8049538,186.2942953,138.4834729,170.0333132,122.7527401
GDh,admin,Thinadhoo,2339.868214,2289.131786,2341.066713,2287.933287,2338.270217,2284.337792,2332.277725,2276.747303,2324.687236,2267.958315,2315.498749,2255.973332,2301.915768,2241.591352,2286.33529,2224.013377,2269.156814,2204.437905,2249.581341,2181.666437,2227.608872,2158.09597,2204.437905,2130.930008,2179.26944,2102.965047,2151.703979,2072.20359,2122.54052,2039.045137,2092.178562,2005.487184,2059.020109,1969.132735,2024.663157,1931.979287,1988.708207,1890.830845,1951.15526,1848.883404,1911.604816,1804.139467,1870.456374,1757.797532,1828.109433,1709.857599,1782.965996,1661.518167,1738.222059,1610.781738,1691.081125,1557.248813,1641.143696,1502.91689,1590.407267,1446.587469,1537.273841,1389.059549,1482.542418,1328.735134,1425.813498,1266.413222,1366.288081,1201.694313,1306.762665,1134.178907,1246.03875,1066.663502,1183.716838,997.9495987,1117.79943,927.238198,1052.281522,854.9287995,985.1656166,781.4209027,914.4542159,704.317511,842.1448175,626.015621,768.6369207,554.9047208
GDh,nadmin,Non-administrative islands,107,1,109.8184815,1.026340948,112.7112044,1.053375743,115.6801245,1.081122659,118.7272487,1.109600455,121.854637,1.138828383,125.0644037,1.168826203,128.3587187,1.199614194,131.7398091,1.23121317,135.2099607,1.263644492,138.7715193,1.296930087,142.4268927,1.331092455,146.1785522,1.366154693,150.0290339,1.402140503,153.9809409,1.439074214,158.0369449,1.476980794,162.199788,1.515885869,166.4722842,1.55581574,170.8573221,1.596797403,175.357866,1.638858561,179.9769585,1.68202765,184.7177223,1.726333853,189.5833623,1.771807124,194.5771679,1.818478205,199.702515,1.866378645,204.9628687,1.915540829,210.3617851,1.965997991,215.902914,2.017784243,221.5900015,2.070934594,227.4268924,2.125484975,233.4175324,2.181472265,239.5659716,2.238934314,245.8763665,2.297909967,252.3529832,2.358439095,259.0002001,2.420562618,265.8225111,2.484322533,272.8245281,2.549761945,280.010985,2.616925093,287.3867399,2.685857382,294.9567792,2.756605413,302.7262205,2.829217014
Gn,admin,Fuvahmulah,3612,4372,3651,4410,3689,4447,3723,4478,3758,4511,3789,4538,3824,4566,3853,4589,3884,4615,3911,4639,3938,4659,3968,4680,3992,4698,4017,4714,4043,4733,4067,4747,4093,4761,4114,4770,4137,4782,4156,4790,4172,4795,4193,4804,4206,4805,4218,4802,4236,4804,4244,4801,4251,4790,4260,4781,4266,4770,4271,4755,4272,4738,4270,4720,4268,4695,4265,4670,4259,4642,4250,4611,4242,4580,4233,4542,4219,4505,4203,4464,4185,4419
S,admin,Meedhoo,817.4516279,899.4366168,820.1163621,901.5684042,822.4257984,903.3448936,824.024639,904.3219628,825.7123039,905.1213831,827.044671,905.5655055,827.7552668,905.2102076,827.9329158,904.2331384,827.6664424,902.5454734,826.9558466,900.5025105,825.8899529,897.9266008,824.2911124,895.0842176,822.6034474,891.4424142,819.9387132,887.4453129,817.09633,882.9152648,814.3427714,877.9410943,810.700968,872.8780993,807.147989,867.015684,802.7955898,861.0644443,797.9102438,854.3137844,793.1137222,847.3854754,787.6066049,839.9242197,781.9218386,831.7523681,775.7041255,823.5805166,769.1311144,814.3427714,762.1139811,804.7497282,754.6527253,794.7125628,746.4808738,784.053626,738.2201977,772.8617423,728.893628,760.8704384,719.7447073,748.6126611,709.4410684,735.4666391,698.7821316,721.6988457,687.6790724,707.2204565,676.3983643,692.1202961,663.962938,676.4871888,650.9945649,660.2323102,638.0261918,643.6221337,624.3472229,626.2125369,609.9576583,607.9146954,595.3016202,589.5280294
S,admin,Hithadhoo,4818.010353,5301.224908,4833.716134,5313.789534,4847.327812,5324.260055,4856.751281,5330.018842,4866.698276,5334.730576,4874.551167,5337.348206,4878.739376,5335.254102,4879.786428,5329.495315,4878.21585,5319.54832,4874.027641,5307.507221,4867.745328,5292.324965,4858.321859,5275.572131,4848.374864,5254.107563,4832.669082,5230.54889,4815.916248,5203.849061,4799.68694,5174.531601,4778.222372,5144.690615,4757.281329,5110.137895,4731.628552,5075.061649,4702.834619,5035.273668,4674.564211,4994.438636,4642.105596,4950.462446,4608.599928,4902.298049,4571.953103,4854.133651,4533.212175,4799.68694,4491.853616,4743.146126,4447.877426,4683.987681,4399.713029,4621.164553,4351.025105,4555.200269,4296.054868,4484.524251,4242.131684,4412.277654,4181.402661,4334.795797,4118.579533,4253.649257,4053.138775,4168.314509,3986.650965,4079.315078,3913.357317,3987.174491,3836.922512,3891.369222,3760.487706,3793.469848,3679.864693,3690.85874,3595.053471,3583.012371,3508.67167,3474.642476
